Model Name,Date,Price,Information,Capacity
판매(안전) [행사]아이폰SE2]배터리99%최상품판매/공기계/대소량판매,2024-03-19 19:34:00,199000,"※ 카페 상품 게시글은 자동으로 중고나라 앱/사이트에 노출합니다. 노출을 원하지 않으실 경우 고객센터로 문의 바랍니다.

───────────────────

",Unknown
판매(안전) [김포]아이폰SE2배터리99%싸게팜/택배배.퀵 가능요,2024-03-19 18:46:00,199000,"※ 카페 상품 게시글은 자동으로 중고나라 앱/사이트에 노출합니다. 노출을 원하지 않으실 경우 고객센터로 문의 바랍니다.

───────────────────

",Unknown
판매(안전) 아이폰SE2/99%판매AS가능[김포][풍무역/중고폰],2024-03-19 18:43:00,199000,"※ 카페 상품 게시글은 자동으로 중고나라 앱/사이트에 노출합니다. 노출을 원하지 않으실 경우 고객센터로 문의 바랍니다.

───────────────────

",Unknown
판매(안전) 아이폰15 프로 256 네츄럴티타늄,2024-03-19 16:39:00,1300000,"※ 카페 상품 게시글은 자동으로 중고나라 앱/사이트에 노출합니다. 노출을 원하지 않으실 경우 고객센터로 문의 바랍니다.

───────────────────

",Unknown
판매(안전) 아이폰15프로 256 자급제폰 미개봉 3개,2024-03-19 16:19:00,4260000,"※ 카페 상품 게시글은 자동으로 중고나라 앱/사이트에 노출합니다. 노출을 원하지 않으실 경우 고객센터로 문의 바랍니다.

───────────────────
아이폰15프로 256g 자급제폰 미개봉
- 색상 내추럴 블랙 티타늄 1개, 화이트 티타늄 2개 등 총 3개
- 256기가
- 자급제폰
- 제품 상태 : 새상품(미개봉)
- 구매시기 : 24년 2월
- 인터넷 최저가 : 1,562,290원(배송비 포함)
- 일괄 구입 시 할인 가능",256기가
판매(안전) [행사]아이폰SE2]배터리99%최상품판매/공기계/대소량판매,2024-03-19 15:59:00,199000,"※ 카페 상품 게시글은 자동으로 중고나라 앱/사이트에 노출합니다. 노출을 원하지 않으실 경우 고객센터로 문의 바랍니다.

───────────────────

",Unknown
판매(안전) 아이폰SE2/99%판매AS가능[김포][풍무역/중고폰],2024-03-19 15:34:00,199000,"※ 카페 상품 게시글은 자동으로 중고나라 앱/사이트에 노출합니다. 노출을 원하지 않으실 경우 고객센터로 문의 바랍니다.
",Unknown
판매(안전) [배터리99%]아이폰SE2무상AS90일가능[김포][중고폰],2024-03-19 15:28:00,199000,"※ 카페 상품 게시글은 자동으로 중고나라 앱/사이트에 노출합니다. 노출을 원하지 않으실 경우 고객센터로 문의 바랍니다.

───────────────────

",Unknown
판매(안전) 아이폰11프로 64GB 골드,2024-03-19 12:56:00,300000,"※ 카페 상품 게시글은 자동으로 중고나라 앱/사이트에 노출합니다. 노출을 원하지 않으실 경우 고객센터로 문의 바랍니다.

───────────────────
📢 제목에 ""제조사/ 브랜드 명""과 ""상품명(ex. 여성용 드라이브)”을 넣어 작성하면, 보다 빠른 판매가 가능합니다!

※ 카페 상품 게시글은 자동으로 중고나라 앱/사이트에 노출합니다. 노출을 원하지 않으실 경우 고객센터로 문의 바랍니다.

───────────────────

",Unknown
판매(안전) [행사]아이폰SE2]배터리99%최상품판매/공기계/대소량판매,2024-03-19 12:26:00,199000,"※ 카페 상품 게시글은 자동으로 중고나라 앱/사이트에 노출합니다. 노출을 원하지 않으실 경우 고객센터로 문의 바랍니다.

───────────────────

",Unknown
판매(안전) 아이폰SE2/99%판매AS가능[김포][풍무역/중고폰],2024-03-19 12:25:00,199000,"※ 카페 상품 게시글은 자동으로 중고나라 앱/사이트에 노출합니다. 노출을 원하지 않으실 경우 고객센터로 문의 바랍니다.

───────────────────

",Unknown
판매(안전) [배터리99%]아이폰SE2무상AS90일가능[김포][중고폰],2024-03-19 12:10:00,199000,"※ 카페 상품 게시글은 자동으로 중고나라 앱/사이트에 노출합니다. 노출을 원하지 않으실 경우 고객센터로 문의 바랍니다.

───────────────────

",Unknown
판매(안전) 아이폰 15프로 256 자급제,2024-03-19 11:51:00,1400000,"※ 카페 상품 게시글은 자동으로 중고나라 앱/사이트에 노출합니다. 노출을 원하지 않으실 경우 고객센터로 문의 바랍니다.

───────────────────

",Unknown
판매(안전) 아이폰11 64GB,2024-03-19 06:47:00,300000,"※ 카페 상품 게시글은 자동으로 중고나라 앱/사이트에 노출합니다. 노출을 원하지 않으실 경우 고객센터로 문의 바랍니다.

───────────────────

",Unknown
판매(안전) 아이폰14프로 1TB 1테라 화이트 자급제,2024-03-18 21:22:00,1350000,"※ 카페 상품 게시글은 자동으로 중고나라 앱/사이트에 노출합니다. 노출을 원하지 않으실 경우 고객센터로 문의 바랍니다.

───────────────────


자급제폰이고 애플케어는 끝났어요.
1테라 화이트 깨끗하게 썼습니다~
몇일전 구입한 정품케이스 같이 드릴께요.
박스까지 구성품 다 있어요.",Unknown
판매(안전) 아이폰 13 128gb 배터리효율 88% 풀박스 판매 합니다,2024-03-21 04:36:00,510000,"※ 카페 상품 게시글은 자동으로 중고나라 앱/사이트에 노출합니다. 노출을 원하지 않으실 경우 고객센터로 문의 바랍니다.

───────────────────


아이폰 13 128gb 스타라이트 판매합니다
사진에서 보이는 오르쪽 하단 찍힘을 제외한 나머지 부분 상태 좋습니다
선택 약정 가능한 기기이며 베터리 효율은 88% 입니다
직거래는 충주시에서 가능하며 택배거래 가능합니다",Unknown
판매(안전) [행사]아이폰SE2]배터리99%최상품판매/공기계/대소량판매,2024-03-21 03:28:00,199000,"※ 카페 상품 게시글은 자동으로 중고나라 앱/사이트에 노출합니다. 노출을 원하지 않으실 경우 고객센터로 문의 바랍니다.

───────────────────

",Unknown
판매(안전) [아이폰SE2]김포[배터리99%]직거래택배가능/중고폰,2024-03-21 02:10:00,199000,"※ 카페 상품 게시글은 자동으로 중고나라 앱/사이트에 노출합니다. 노출을 원하지 않으실 경우 고객센터로 문의 바랍니다.

───────────────────

",Unknown
판매(안전) [김포]아이폰SE2배터리99%싸게팜/택배배.퀵 가능요,2024-03-21 00:27:00,199000,"※ 카페 상품 게시글은 자동으로 중고나라 앱/사이트에 노출합니다. 노출을 원하지 않으실 경우 고객센터로 문의 바랍니다.

───────────────────

",Unknown
판매(안전) [행사]아이폰SE2]배터리99%최상품판매/공기계/대소량판매,2024-03-20 23:55:00,199000,"※ 카페 상품 게시글은 자동으로 중고나라 앱/사이트에 노출합니다. 노출을 원하지 않으실 경우 고객센터로 문의 바랍니다.

───────────────────
📢 제목에 ""제조사/ 브랜드 명""과 “상품명(ex. 갤럭시 S11) ”을 넣어 작성하면, 보다 빠른 판매가 가능합",Unknown
판매(안전) 아이폰13 스타라이트,2024-03-20 23:10:00,480000,"※ 카페 상품 게시글은 자동으로 중고나라 앱/사이트에 노출합니다. 노출을 원하지 않으실 경우 고객센터로 문의 바랍니다.

───────────────────


배터리 85%
눈에 보이는 찍힘은 위에 살짝있네요
상태 좋은편입니다 :)
액정보호필름. 케이스 새상품 드려요
충전케이블선은 기존에 있던걸로 사용해서
같이 구성품으로 있는건 사용안해서 이것도 새거입니다~
상태좋은 아이폰13 스타라이트 128기가
경기도 부천시 삼작로465
동도센트리움까치울숲 직거래입니다
010 3157 9173
※ 카페 상품 게시글은 자동으로 중고나라 앱/사이트에 노출합니다. 노출을 원하지 않으실 경우 고객센터로 문의 바랍니다.

───────────────────

",128기가
판매(안전) [아이폰SE2]김포[배터리99%]직거래택배가능/중고폰,2024-03-20 23:01:00,199000,"※ 카페 상품 게시글은 자동으로 중고나라 앱/사이트에 노출합니다. 노출을 원하지 않으실 경우 고객센터로 문의 바랍니다.

───────────────────

",Unknown
판매(안전) [김포]아이폰SE2배터리99%싸게팜/택배배.퀵 가능요,2024-03-20 21:10:00,199000,"※ 카페 상품 게시글은 자동으로 중고나라 앱/사이트에 노출합니다. 노출을 원하지 않으실 경우 고객센터로 문의 바랍니다.
※ 등록한 게시글이 회원의 신고를 받거나 이상거래로 모니터링 될 경우 중고나라 사기통합조회 DB로 수집/활용될 수",Unknown
판매(안전) 아이폰13미니 애케플 남은거 사요,2024-03-20 20:55:00,400000,"※ 카페 상품 게시글은 자동으로 중고나라 앱/사이트에 노출합니다. 노출을 원하지 않으실 경우 고객센터로 문의 바랍니다.

───────────────────


13미니 애케플 있는거 삽니다
색둔 따로 안보는데 레드 1순위로 구해봅니다
노원구 쪽 직거래 원합니다
지하철 4호선라인 조율해서 가능",Unknown
판매(안전) [행사]아이폰SE2]배터리99%최상품판매/공기계/대소량판매,2024-03-20 20:22:00,199000,"※ 카페 상품 게시글은 자동으로 중고나라 앱/사이트에 노출합니다. 노출을 원하지 않으실 경우 고객센터로 문의 바랍니다.

───────────────────

",Unknown
판매(안전) [아이폰SE2]김포[배터리99%]직거래택배가능/중고폰,2024-03-20 19:54:00,199000,"※ 카페 상품 게시글은 자동으로 중고나라 앱/사이트에 노출합니다. 노출을 원하지 않으실 경우 고객센터로 문의 바랍니다.

───────────────────

",Unknown
판매(안전) [김포]아이폰SE2배터리99%싸게팜/택배배.퀵 가능요,2024-03-20 17:52:00,199000,"※ 카페 상품 게시글은 자동으로 중고나라 앱/사이트에 노출합니다. 노출을 원하지 않으실 경우 고객센터로 문의 바랍니다.

───────────────────

",Unknown
판매(안전) [행사]아이폰SE2]배터리99%최상품판매/공기계/대소량판매,2024-03-20 16:50:00,199000,"※ 카페 상품 게시글은 자동으로 중고나라 앱/사이트에 노출합니다. 노출을 원하지 않으실 경우 고객센터로 문의 바랍니다.

───────────────────

",Unknown
판매(안전) 아이폰SE2/99%판매AS가능[김포][풍무역/중고폰],2024-03-20 16:44:00,199000,"※ 카페 상품 게시글은 자동으로 중고나라 앱/사이트에 노출합니다. 노출을 원하지 않으실 경우 고객센터로 문의 바랍니다.

───────────────────

",Unknown
판매(안전) [배터리99%]아이폰SE2무상AS90일가능[김포][중고폰],2024-03-20 14:33:00,199000,"※ 카페 상품 게시글은 자동으로 중고나라 앱/사이트에 노출합니다. 노출을 원하지 않으실 경우 고객센터로 문의 바랍니다.

───────────────────
📢 제목",Unknown
판매(안전) 아이폰SE2/99%판매AS가능[김포][풍무역/중고폰],2024-03-20 13:35:00,199000,"※ 카페 상품 게시글은 자동으로 중고나라 앱/사이트에 노출합니다. 노출을 원하지 않으실 경우 고객센터로 문의 바랍니다.

───────────────────

",Unknown
판매(안전) [행사]아이폰SE2]배터리99%최상품판매/공기계/대소량판매,2024-03-20 13:17:00,199000,"※ 카페 상품 게시글은 자동으로 중고나라 앱/사이트에 노출합니다. 노출을 원하지 않으실 경우 고객센터로 문의 바랍니다.

───────────────────

",Unknown
판매(안전) [배터리99%]아이폰SE2무상AS90일가능[김포][중고폰],2024-03-20 11:16:00,199000,"※ 카페 상품 게시글은 자동으로 중고나라 앱/사이트에 노출합니다. 노출을 원하지 않으실 경우 고객센터로 문의 바랍니다.

───────────────────

",Unknown
판매(안전) 아이폰SE2/99%판매AS가능[김포][풍무역/중고폰],2024-03-20 10:27:00,199000,"※ 카페 상품 게시글은 자동으로 중고나라 앱/사이트에 노출합니다. 노출을 원하지 않으실 경우 고객센터로 문의 바랍니다.

───────────────────

",Unknown
판매(안전) 아이폰12미니64기가 레드 페이스아이디x판매,2024-03-20 09:49:00,180000,"※ 카페 상품 게시글은 자동으로 중고나라 앱/사이트에 노출합니다. 노출을 원하지 않으실 경우 고객센터로 문의 바랍니다.

───────────────────

",Unknown
판매(안전) [아이폰SE2]블랙][배터리효율99%]싸게팝니다 정상해지,2024-03-20 09:46:00,199000,"※ 카페 상품 게시글은 자동으로 중고나라 앱/사이트에 노출합니다. 노출을 원하지 않으실 경우 고객센터로 문의 바랍니다.

───────────────────

",Unknown
판매(안전) [김포]아이폰SE2배터리99%싸게팜/택배배.퀵 가능요,2024-03-20 07:57:00,199000,"※ 카페 상품 게시글은 자동으로 중고나라 앱/사이트에 노출합니다. 노출을 원하지 않으실 경우 고객센터로 문의 바랍니다.

───────────────────

",Unknown
판매(안전) 아이폰SE2/99%판매AS가능[김포][풍무역/중고폰],2024-03-20 07:17:00,199000,"※ 카페 상품 게시글은 자동으로 중고나라 앱/사이트에 노출합니다. 노출을 원하지 않으실 경우 고객센터로 문의 바랍니다.

───────────────────

",Unknown
판매(안전) [행사]아이폰SE2]배터리99%최상품판매/공기계/대소량판매,2024-03-20 06:14:00,199000,"※ 카페 상품 게시글은 자동으로 중고나라 앱/사이트에 노출합니다. 노출을 원하지 않으실 경우 고객센터로 문의 바랍니다.

───────────────────

",Unknown
판매(안전) [김포]아이폰SE2배터리99%싸게팜/택배배.퀵 가능요,2024-03-20 04:39:00,199000,"※ 카페 상품 게시글은 자동으로 중고나라 앱/사이트에 노출합니다. 노출을 원하지 않으실 경우 고객센터로 문의 바랍니다.

───────────────────

",Unknown
판매(안전) 아이폰SE2/99%판매AS가능[김포][풍무역/중고폰],2024-03-20 04:08:00,199000,"※ 카페 상품 게시글은 자동으로 중고나라 앱/사이트에 노출합니다. 노출을 원하지 않으실 경우 고객센터로 문의 바랍니다.

───────────────────

",Unknown
판매(안전) [행사]아이폰SE2]배터리99%최상품판매/공기계/대소량판매,2024-03-20 02:42:00,199000,"※ 카페 상품 게시글은 자동으로 중고나라 앱/사이트에 노출합니다. 노출을 원하지 않으실 경우 고객센터로 문의 바랍니다.

───────────────────

",Unknown
판매(안전) [배터리99%]아이폰SE2무상AS90일가능[김포][중고폰],2024-03-20 01:21:00,199000,"※ 카페 상품 게시글은 자동으로 중고나라 앱/사이트에 노출합니다. 노출을 원하지 않으실 경우 고객센터로 문의 바랍니다.

───────────────────

",Unknown
판매(안전) [아이폰SE2]김포[배터리99%]직거래택배가능/중고폰,2024-03-20 01:00:00,199000,"※ 카페 상품 게시글은 자동으로 중고나라 앱/사이트에 노출합니다. 노출을 원하지 않으실 경우 고객센터로 문의 바랍니다.

───────────────────

",Unknown
판매(안전) [행사]아이폰SE2]배터리99%최상품판매/공기계/대소량판매,2024-03-19 23:09:00,199000,"※ 카페 상품 게시글은 자동으로 중고나라 앱/사이트에 노출합니다. 노출을 원하지 않으실 경우 고객센터로 문의 바랍니다.

───────────────────
📢 제목에 ""제조사/ 브랜드 명""과 “상품명(",Unknown
판매(안전) 아이폰13,2024-03-19 22:06:00,500000,"※ 카페 상품 게시글은 자동으로 중고나라 앱/사이트에 노출합니다. 노출을 원하지 않으실 경우 고객센터로 문의 바랍니다.

───────────────────


배터리 85%
눈에 보이는 찍힘은 위에 살짝있네요
상태 좋은편입니다 :)
액정보호필름. 케이스 새상품 드려요
충전케이블선은 기존에 있던걸로 사용해서
같이 구성품으로 있는건 사용안해서 이것도 새거입니다~
상태좋은 아이폰13
후딱 가져가세요 :)
경기도 부천시 삼작로465
동도센트리움까치울숲 직거래입니다
010 3157 9173",Unknown
판매(안전) [배터리99%]아이폰SE2무상AS90일가능[김포][중고폰],2024-03-19 22:04:00,199000,"※ 카페 상품 게시글은 자동으로 중고나라 앱/사이트에 노출합니다. 노출을 원하지 않으실 경우 고객센터로 문의 바랍니다.

───────────────────

",Unknown
판매(안전) 아이폰SE2/99%판매AS가능[김포][풍무역/중고폰],2024-03-19 21:52:00,199000,"※ 카페 상품 게시글은 자동으로 중고나라 앱/사이트에 노출합니다. 노출을 원하지 않으실 경우 고객센터로 문의 바랍니다.

───────────────────

",Unknown
판매(안전) [교환] 아이폰15프로맥스 네츄럴 256gb 아이폰15프로랑 교환원합니다,2024-03-19 21:42:00,200000,"※ 카페 상품 게시글은 자동으로 중고나라 앱/사이트에 노출합니다. 노출을 원하지 않으실 경우 고객센터로 문의 바랍니다.

───────────────────


아이폰15프로맥스 네츄럴 티타늄 256gb 풀박스 입니다.
흠집 기스 정말 하나도없어요
배터리 100퍼에 게임 안해요 (심지어 유튜브도 잘 안봐요)
아이폰15프로랑 교환원합니다
경주에서 합니다",Unknown
판매(안전) 애플 아이폰 13프로 정품 실리콘케이스 미드나이트 색상외 다수 서비스,2024-03-19 20:40:00,25000,"※ 카페 상품 게시글은 자동으로 중고나라 앱/사이트에 노출합니다. 노출을 원하지 않으실 경우 고객센터로 문의 바랍니다.

───────────────────


애플 아이폰 13프로 정품 실리콘케이스 미드나이트 색상외 다수 서비스
사진상에 구내내역 인증합니다.
제품은 상태가 다좋은데 혼쪽 끝이 미세하게 떨어져나간 흔적이 있습니다.(우측상단 전면)
제품 착용시 티는 안나나 일단 알려드립니다.
UV살균후 발송드립니다.
제가 가지고 있는 아이폰 13프로 케이스 미사용제품 같이드립니다
1.악어가죽질감 케이스
2.메탈 범퍼케이스 블랙
3.메탈 범퍼케이스 실버
4. 레더 케이스 갈색
5. 레더 케이스 그레이
6. 뒷면 부착형 보호필름 - 화이트
7키홀더
위 제품이면, 중고인 아이폰이든 새제품이든, 질리지 않게 사용가능하실겁니다. 몽땅 드립니다.",Unknown
판매(안전) [행사]아이폰SE2]배터리99%최상품판매/공기계/대소량판매,2024-03-19 19:34:00,199000,"※ 카페 상품 게시글은 자동으로 중고나라 앱/사이트에 노출합니다. 노출을 원하지 않으실 경우 고객센터로 문의 바랍니다.

───────────────────

",Unknown
판매(안전) [김포]아이폰SE2배터리99%싸게팜/택배배.퀵 가능요,2024-03-19 18:46:00,199000,"※ 카페 상품 게시글은 자동으로 중고나라 앱/사이트에 노출합니다. 노출을 원하지 않으실 경우 고객센터로 문의 바랍니다.

───────────────────

",Unknown
판매(안전) 아이폰SE2/99%판매AS가능[김포][풍무역/중고폰],2024-03-19 18:43:00,199000,"※ 카페 상품 게시글은 자동으로 중고나라 앱/사이트에 노출합니다. 노출을 원하지 않으실 경우 고객센터로 문의 바랍니다.

───────────────────

",Unknown
판매(안전) 아이폰15 프로 256 네츄럴티타늄,2024-03-19 16:39:00,1300000,"※ 카페 상품 게시글은 자동으로 중고나라 앱/사이트에 노출합니다. 노출을 원하지 않으실 경우 고객센터로 문의 바랍니다.

───────────────────

",Unknown
판매(안전) 아이폰15프로 256 자급제폰 미개봉 3개,2024-03-19 16:19:00,4260000,"※ 카페 상품 게시글은 자동으로 중고나라 앱/사이트에 노출합니다. 노출을 원하지 않으실 경우 고객센터로 문의 바랍니다.

───────────────────
아이폰15프로 256g 자급제폰 미개봉
- 색상 내추럴 블랙 티타늄 1개, 화이트 티타늄 2개 등 총 3개
- 256기가
- 자급제폰
- 제품 상태 : 새상품(미개봉)
- 구매시기 : 24년 2월
- 인터넷 최저가 : 1,562,290원(배송비 포함)
- 일괄 구입 시 할인 가능",256기가
판매(안전) [행사]아이폰SE2]배터리99%최상품판매/공기계/대소량판매,2024-03-19 15:59:00,199000,"※ 카페 상품 게시글은 자동으로 중고나라 앱/사이트에 노출합니다. 노출을 원하지 않으실 경우 고객센터로 문의 바랍니다.

───────────────────

",Unknown
판매(안전) 아이폰SE2/99%판매AS가능[김포][풍무역/중고폰],2024-03-19 15:34:00,199000,"※ 카페 상품 게시글은 자동으로 중고나라 앱/사이트에 노출합니다. 노출을 원하지 않으실 경우 고객센터로 문의 바랍니다.
",Unknown
판매(안전) [배터리99%]아이폰SE2무상AS90일가능[김포][중고폰],2024-03-19 15:28:00,199000,"※ 카페 상품 게시글은 자동으로 중고나라 앱/사이트에 노출합니다. 노출을 원하지 않으실 경우 고객센터로 문의 바랍니다.

───────────────────

",Unknown
판매(안전) 아이폰11프로 64GB 골드,2024-03-19 12:56:00,300000,"※ 카페 상품 게시글은 자동으로 중고나라 앱/사이트에 노출합니다. 노출을 원하지 않으실 경우 고객센터로 문의 바랍니다.

───────────────────
📢 제목에 ""제조사/ 브랜드 명""과 ""상품명(ex. 여성용 드라이브)”을 넣어 작성하면, 보다 빠른 판매가 가능합니다!

※ 카페 상품 게시글은 자동으로 중고나라 앱/사이트에 노출합니다. 노출을 원하지 않으실 경우 고객센터로 문의 바랍니다.

───────────────────

",Unknown
판매(안전) [행사]아이폰SE2]배터리99%최상품판매/공기계/대소량판매,2024-03-19 12:26:00,199000,"※ 카페 상품 게시글은 자동으로 중고나라 앱/사이트에 노출합니다. 노출을 원하지 않으실 경우 고객센터로 문의 바랍니다.

───────────────────

",Unknown
판매(안전) 아이폰SE2/99%판매AS가능[김포][풍무역/중고폰],2024-03-19 12:25:00,199000,"※ 카페 상품 게시글은 자동으로 중고나라 앱/사이트에 노출합니다. 노출을 원하지 않으실 경우 고객센터로 문의 바랍니다.

───────────────────

",Unknown
판매(안전) [배터리99%]아이폰SE2무상AS90일가능[김포][중고폰],2024-03-19 12:10:00,199000,"※ 카페 상품 게시글은 자동으로 중고나라 앱/사이트에 노출합니다. 노출을 원하지 않으실 경우 고객센터로 문의 바랍니다.

───────────────────

",Unknown
판매(안전) 아이폰 15프로 256 자급제,2024-03-19 11:51:00,1400000,"※ 카페 상품 게시글은 자동으로 중고나라 앱/사이트에 노출합니다. 노출을 원하지 않으실 경우 고객센터로 문의 바랍니다.

───────────────────

",Unknown
판매(안전) 아이폰11 64GB,2024-03-19 06:47:00,300000,"※ 카페 상품 게시글은 자동으로 중고나라 앱/사이트에 노출합니다. 노출을 원하지 않으실 경우 고객센터로 문의 바랍니다.

───────────────────

",Unknown
판매(안전) 아이폰14프로 1TB 1테라 화이트 자급제,2024-03-18 21:22:00,1350000,"※ 카페 상품 게시글은 자동으로 중고나라 앱/사이트에 노출합니다. 노출을 원하지 않으실 경우 고객센터로 문의 바랍니다.

───────────────────


자급제폰이고 애플케어는 끝났어요.
1테라 화이트 깨끗하게 썼습니다~
몇일전 구입한 정품케이스 같이 드릴께요.
박스까지 구성품 다 있어요.",Unknown
판매(안전) 아이폰 13 128gb 배터리효율 88% 풀박스 판매 합니다,2024-03-21 04:36:00,510000,"※ 카페 상품 게시글은 자동으로 중고나라 앱/사이트에 노출합니다. 노출을 원하지 않으실 경우 고객센터로 문의 바랍니다.

───────────────────


아이폰 13 128gb 스타라이트 판매합니다
사진에서 보이는 오르쪽 하단 찍힘을 제외한 나머지 부분 상태 좋습니다
선택 약정 가능한 기기이며 베터리 효율은 88% 입니다
직거래는 충주시에서 가능하며 택배거래 가능합니다",Unknown
판매(안전) [행사]아이폰SE2]배터리99%최상품판매/공기계/대소량판매,2024-03-21 03:28:00,199000,"※ 카페 상품 게시글은 자동으로 중고나라 앱/사이트에 노출합니다. 노출을 원하지 않으실 경우 고객센터로 문의 바랍니다.

───────────────────

",Unknown
판매(안전) [아이폰SE2]김포[배터리99%]직거래택배가능/중고폰,2024-03-21 02:10:00,199000,"※ 카페 상품 게시글은 자동으로 중고나라 앱/사이트에 노출합니다. 노출을 원하지 않으실 경우 고객센터로 문의 바랍니다.

───────────────────

",Unknown
판매(안전) [김포]아이폰SE2배터리99%싸게팜/택배배.퀵 가능요,2024-03-21 00:27:00,199000,"※ 카페 상품 게시글은 자동으로 중고나라 앱/사이트에 노출합니다. 노출을 원하지 않으실 경우 고객센터로 문의 바랍니다.

───────────────────

",Unknown
판매(안전) [행사]아이폰SE2]배터리99%최상품판매/공기계/대소량판매,2024-03-20 23:55:00,199000,"※ 카페 상품 게시글은 자동으로 중고나라 앱/사이트에 노출합니다. 노출을 원하지 않으실 경우 고객센터로 문의 바랍니다.

───────────────────
📢 제목에 ""제조사/ 브랜드 명""과 “상품명(ex. 갤럭시 S11) ”을 넣어 작성하면, 보다 빠른 판매가 가능합",Unknown
판매(안전) 아이폰13 스타라이트,2024-03-20 23:10:00,480000,"※ 카페 상품 게시글은 자동으로 중고나라 앱/사이트에 노출합니다. 노출을 원하지 않으실 경우 고객센터로 문의 바랍니다.

───────────────────


배터리 85%
눈에 보이는 찍힘은 위에 살짝있네요
상태 좋은편입니다 :)
액정보호필름. 케이스 새상품 드려요
충전케이블선은 기존에 있던걸로 사용해서
같이 구성품으로 있는건 사용안해서 이것도 새거입니다~
상태좋은 아이폰13 스타라이트 128기가
경기도 부천시 삼작로465
동도센트리움까치울숲 직거래입니다
010 3157 9173
※ 카페 상품 게시글은 자동으로 중고나라 앱/사이트에 노출합니다. 노출을 원하지 않으실 경우 고객센터로 문의 바랍니다.

───────────────────

",128기가
판매(안전) [아이폰SE2]김포[배터리99%]직거래택배가능/중고폰,2024-03-20 23:01:00,199000,"※ 카페 상품 게시글은 자동으로 중고나라 앱/사이트에 노출합니다. 노출을 원하지 않으실 경우 고객센터로 문의 바랍니다.

───────────────────

",Unknown
판매(안전) [김포]아이폰SE2배터리99%싸게팜/택배배.퀵 가능요,2024-03-20 21:10:00,199000,"※ 카페 상품 게시글은 자동으로 중고나라 앱/사이트에 노출합니다. 노출을 원하지 않으실 경우 고객센터로 문의 바랍니다.
※ 등록한 게시글이 회원의 신고를 받거나 이상거래로 모니터링 될 경우 중고나라 사기통합조회 DB로 수집/활용될 수",Unknown
판매(안전) 아이폰13미니 애케플 남은거 사요,2024-03-20 20:55:00,400000,"※ 카페 상품 게시글은 자동으로 중고나라 앱/사이트에 노출합니다. 노출을 원하지 않으실 경우 고객센터로 문의 바랍니다.

───────────────────


13미니 애케플 있는거 삽니다
색둔 따로 안보는데 레드 1순위로 구해봅니다
노원구 쪽 직거래 원합니다
지하철 4호선라인 조율해서 가능",Unknown
판매(안전) [행사]아이폰SE2]배터리99%최상품판매/공기계/대소량판매,2024-03-20 20:22:00,199000,"※ 카페 상품 게시글은 자동으로 중고나라 앱/사이트에 노출합니다. 노출을 원하지 않으실 경우 고객센터로 문의 바랍니다.

───────────────────

",Unknown
판매(안전) [아이폰SE2]김포[배터리99%]직거래택배가능/중고폰,2024-03-20 19:54:00,199000,"※ 카페 상품 게시글은 자동으로 중고나라 앱/사이트에 노출합니다. 노출을 원하지 않으실 경우 고객센터로 문의 바랍니다.

───────────────────

",Unknown
판매(안전) [김포]아이폰SE2배터리99%싸게팜/택배배.퀵 가능요,2024-03-20 17:52:00,199000,"※ 카페 상품 게시글은 자동으로 중고나라 앱/사이트에 노출합니다. 노출을 원하지 않으실 경우 고객센터로 문의 바랍니다.

───────────────────

",Unknown
판매(안전) [행사]아이폰SE2]배터리99%최상품판매/공기계/대소량판매,2024-03-20 16:50:00,199000,"※ 카페 상품 게시글은 자동으로 중고나라 앱/사이트에 노출합니다. 노출을 원하지 않으실 경우 고객센터로 문의 바랍니다.

───────────────────

",Unknown
판매(안전) 아이폰SE2/99%판매AS가능[김포][풍무역/중고폰],2024-03-20 16:44:00,199000,"※ 카페 상품 게시글은 자동으로 중고나라 앱/사이트에 노출합니다. 노출을 원하지 않으실 경우 고객센터로 문의 바랍니다.

───────────────────

",Unknown
판매(안전) [배터리99%]아이폰SE2무상AS90일가능[김포][중고폰],2024-03-20 14:33:00,199000,"※ 카페 상품 게시글은 자동으로 중고나라 앱/사이트에 노출합니다. 노출을 원하지 않으실 경우 고객센터로 문의 바랍니다.

───────────────────
📢 제목",Unknown
판매(안전) 아이폰SE2/99%판매AS가능[김포][풍무역/중고폰],2024-03-20 13:35:00,199000,"※ 카페 상품 게시글은 자동으로 중고나라 앱/사이트에 노출합니다. 노출을 원하지 않으실 경우 고객센터로 문의 바랍니다.

───────────────────

",Unknown
판매(안전) [행사]아이폰SE2]배터리99%최상품판매/공기계/대소량판매,2024-03-20 13:17:00,199000,"※ 카페 상품 게시글은 자동으로 중고나라 앱/사이트에 노출합니다. 노출을 원하지 않으실 경우 고객센터로 문의 바랍니다.

───────────────────

",Unknown
판매(안전) [배터리99%]아이폰SE2무상AS90일가능[김포][중고폰],2024-03-20 11:16:00,199000,"※ 카페 상품 게시글은 자동으로 중고나라 앱/사이트에 노출합니다. 노출을 원하지 않으실 경우 고객센터로 문의 바랍니다.

───────────────────

",Unknown
판매(안전) 아이폰SE2/99%판매AS가능[김포][풍무역/중고폰],2024-03-20 10:27:00,199000,"※ 카페 상품 게시글은 자동으로 중고나라 앱/사이트에 노출합니다. 노출을 원하지 않으실 경우 고객센터로 문의 바랍니다.

───────────────────

",Unknown
